Tools,Port 1: hurwa TestFinger  s/n:3BA21801,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 2: Hurwa SharpProbe  s/n:3B99C404,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111184902,1,OK,0.9978599,0.0592658,0.0224287,-0.0161299,18.662,-13.679,-1627.163,0.2131015,4,OK,18.618,-13.663,-1627.184,OK,-20.049,30.976,-1621.047,OK,-23.028,-81.663,-1632.654,OK,-46.462,-12.492,-1624.608,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111184902,1,OK,0.9618363,0.0891529,0.0117068,0.2584292,23.765,142.527,-1641.548,0.1056795,4,OK,25.053,139.387,-1623.634,OK,1.331,180.384,-1614.971,OK,-45.294,210.521,-1606.746,OK,-2.034,239.381,-1604.908
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111184905,1,OK,0.9978273,0.0600068,0.0219128,-0.0161158,18.661,-13.690,-1627.019,0.2171816,4,OK,18.606,-13.674,-1627.053,OK,-20.050,30.956,-1620.858,OK,-23.023,-81.668,-1632.641,OK,-46.461,-12.496,-1624.552,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111184905,1,OK,0.9617822,0.0890615,0.0123383,0.2586325,23.718,142.522,-1641.676,0.1177926,4,OK,25.021,139.408,-1623.784,OK,1.302,180.368,-1615.048,OK,-45.347,210.499,-1606.840,OK,-2.088,239.375,-1605.066
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111184908,1,OK,0.9978378,0.0598994,0.0217361,-0.0161040,18.660,-13.680,-1627.033,0.2176795,4,OK,18.617,-13.659,-1627.061,OK,-20.057,30.973,-1620.904,OK,-23.027,-81.666,-1632.661,OK,-46.466,-12.486,-1624.578,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111184908,1,OK,0.9619734,0.0886301,0.0125227,0.2580603,23.851,142.640,-1641.796,0.0980689,4,OK,25.158,139.531,-1623.858,OK,1.478,180.562,-1615.282,OK,-45.120,210.730,-1606.989,OK,-1.838,239.548,-1605.256
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111184911,1,OK,0.9978594,0.0594975,0.0218165,-0.0161443,18.652,-13.693,-1627.038,0.2025674,4,OK,18.596,-13.672,-1627.052,OK,-20.066,30.949,-1620.961,OK,-23.043,-81.664,-1632.615,OK,-46.455,-12.498,-1624.553,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111184911,1,OK,0.9620483,0.0880065,0.0112970,0.2580508,23.863,142.666,-1641.970,0.0948189,4,OK,25.117,139.564,-1623.995,OK,1.430,180.611,-1615.600,OK,-45.186,210.779,-1607.375,OK,-1.891,239.614,-1605.539
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111184914,1,OK,0.9978639,0.0593675,0.0219983,-0.0161025,18.653,-13.684,-1627.062,0.1936732,4,OK,18.589,-13.668,-1627.063,OK,-20.066,30.941,-1621.004,OK,-23.027,-81.657,-1632.620,OK,-46.456,-12.479,-1624.531,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111184914,1,OK,0.9619157,0.0868564,0.0116606,0.2589172,23.645,142.557,-1642.148,0.1076115,4,OK,24.906,139.508,-1624.225,OK,1.140,180.509,-1615.756,OK,-45.537,210.628,-1607.745,OK,-2.281,239.547,-1605.974
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111184917,1,OK,0.9978657,0.0595029,0.0215190,-0.0161365,18.658,-13.685,-1627.019,0.2099499,4,OK,18.604,-13.658,-1627.046,OK,-20.057,30.961,-1620.943,OK,-23.037,-81.658,-1632.607,OK,-46.456,-12.492,-1624.595,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111184917,1,OK,0.9620052,0.0862980,0.0117440,0.2587676,23.688,142.558,-1642.100,0.0935671,4,OK,24.941,139.535,-1624.149,OK,1.195,180.545,-1615.795,OK,-45.472,210.688,-1607.771,OK,-2.215,239.593,-1606.029
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111184920,1,OK,0.9978409,0.0597609,0.0219566,-0.0161268,18.661,-13.697,-1627.009,0.2126559,4,OK,18.601,-13.685,-1627.034,OK,-20.055,30.954,-1620.879,OK,-23.024,-81.678,-1632.602,OK,-46.450,-12.498,-1624.521,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111184920,1,OK,0.9620978,0.0862329,0.0116128,0.2584508,23.728,142.586,-1642.149,0.0960186,4,OK,24.977,139.555,-1624.205,OK,1.246,180.598,-1615.842,OK,-45.386,210.761,-1607.846,OK,-2.120,239.648,-1606.094
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111184923,1,OK,0.9978267,0.0599241,0.0221562,-0.0161264,18.658,-13.689,-1627.065,0.2094249,4,OK,18.606,-13.673,-1627.084,OK,-20.054,30.953,-1620.916,OK,-23.029,-81.667,-1632.670,OK,-46.462,-12.491,-1624.542,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111184923,1,OK,0.9619740,0.0861349,0.0113348,0.2589563,23.639,142.605,-1642.357,0.1061075,4,OK,24.886,139.566,-1624.423,OK,1.105,180.589,-1616.047,OK,-45.569,210.724,-1608.103,OK,-2.336,239.645,-1606.323
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111184926,1,OK,0.9978349,0.0597144,0.0223451,-0.0161364,18.659,-13.699,-1627.058,0.2036155,4,OK,18.601,-13.682,-1627.081,OK,-20.052,30.935,-1620.906,OK,-23.029,-81.669,-1632.613,OK,-46.453,-12.501,-1624.517,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111184926,1,OK,0.9618341,0.0854746,0.0126037,0.2596352,23.492,142.517,-1642.391,0.0979767,4,OK,24.775,139.527,-1624.444,OK,0.955,180.505,-1616.124,OK,-45.762,210.587,-1608.124,OK,-2.562,239.581,-1606.486
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111184929,1,OK,0.9978641,0.0592951,0.0221752,-0.0161126,18.660,-13.690,-1627.037,0.2078666,4,OK,18.608,-13.676,-1627.062,OK,-20.060,30.957,-1620.932,OK,-23.027,-81.671,-1632.547,OK,-46.453,-12.495,-1624.521,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111184929,1,OK,0.9617389,0.0849231,0.0129515,0.2601513,23.369,142.488,-1642.566,0.0990541,4,OK,24.663,139.518,-1624.606,OK,0.800,180.495,-1616.358,OK,-45.954,210.529,-1608.355,OK,-2.784,239.552,-1606.769
