Tools,Port 1: hurwa TestFinger  s/n:3BA21801,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 2: Hurwa SharpProbe  s/n:3B99C404,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196086,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.646,-13.656,-1627.287,3D Error,-20.013,30.980,-1621.173,OK,-21.785,-81.996,-1629.289,OK,-46.409,-12.473,-1624.771,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196086,1,OK,0.5931945,0.2441657,0.3232717,0.6957003,-32.744,-50.986,-1552.468,0.1212031,4,OK,-19.393,-48.070,-1540.272,OK,-51.690,-52.173,-1504.720,OK,-80.618,-81.279,-1466.473,OK,-92.129,-30.482,-1466.190
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196089,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.649,-13.634,-1627.345,3D Error,-20.002,31.006,-1621.156,OK,-21.759,-81.965,-1629.306,OK,-46.404,-12.443,-1624.773,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196089,1,OK,0.5929017,0.2439627,0.3232497,0.6960312,-32.750,-51.046,-1552.528,0.1214272,4,OK,-19.407,-48.114,-1540.307,OK,-51.709,-52.266,-1504.822,OK,-80.622,-81.394,-1466.539,OK,-92.172,-30.610,-1466.261
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196092,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.655,-13.665,-1627.347,3D Error,-19.992,30.962,-1621.140,OK,-21.732,-81.998,-1629.331,OK,-46.401,-12.480,-1624.778,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196092,1,OK,0.5923654,0.2431972,0.3233144,0.6967253,-32.768,-51.271,-1552.566,0.1227497,4,OK,-19.456,-48.294,-1540.330,OK,-51.769,-52.513,-1504.868,OK,-80.677,-81.703,-1466.600,OK,-92.291,-30.943,-1466.393
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196095,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.645,-13.640,-1627.325,3D Error,-20.006,30.991,-1621.145,OK,-21.746,-81.974,-1629.376,OK,-46.412,-12.455,-1624.813,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196095,1,OK,0.5923690,0.2437386,0.3227009,0.6968175,-32.861,-51.330,-1552.630,0.1360065,4,OK,-19.515,-48.384,-1540.429,OK,-51.865,-52.635,-1504.921,OK,-80.793,-81.867,-1466.711,OK,-92.400,-31.102,-1466.403
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196098,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.637,-13.651,-1627.327,3D Error,-20.008,30.980,-1621.185,OK,-21.766,-81.974,-1629.268,OK,-46.416,-12.461,-1624.814,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196098,1,OK,0.5925325,0.2435013,0.3230686,0.6965910,-32.847,-51.237,-1552.606,0.1328033,4,OK,-19.510,-48.275,-1540.397,OK,-51.846,-52.492,-1504.898,OK,-80.778,-81.680,-1466.645,OK,-92.360,-30.915,-1466.405
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196101,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.648,-13.651,-1627.301,3D Error,-20.010,30.983,-1621.207,OK,-21.785,-81.971,-1629.373,OK,-46.414,-12.463,-1624.766,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196101,1,OK,0.5929208,0.2429469,0.3235236,0.6962430,-32.840,-51.030,-1552.565,0.1206843,4,OK,-19.519,-48.062,-1540.352,OK,-51.856,-52.196,-1504.836,OK,-80.791,-81.305,-1466.593,OK,-92.374,-30.533,-1466.422
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196104,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.652,-13.632,-1627.321,3D Error,-20.004,31.000,-1621.144,OK,-21.784,-81.964,-1629.321,OK,-46.403,-12.441,-1624.729,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196104,1,OK,0.5927545,0.2428482,0.3237852,0.6962973,-32.837,-50.995,-1552.564,0.1250751,4,OK,-19.504,-48.024,-1540.383,OK,-51.839,-52.149,-1504.797,OK,-80.749,-81.255,-1466.583,OK,-92.375,-30.499,-1466.404
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196107,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.645,-13.662,-1627.353,3D Error,-20.005,30.972,-1621.191,OK,-21.758,-81.985,-1629.303,OK,-46.407,-12.467,-1624.776,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196107,1,OK,0.5923029,0.2426783,0.3236360,0.6968101,-32.820,-51.217,-1552.595,0.1256059,4,OK,-19.504,-48.225,-1540.383,OK,-51.843,-52.419,-1504.864,OK,-80.733,-81.597,-1466.628,OK,-92.393,-30.845,-1466.462
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196110,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.637,-13.651,-1627.323,3D Error,-20.016,30.980,-1621.184,OK,-21.758,-81.969,-1629.401,OK,-46.417,-12.462,-1624.761,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196110,1,OK,0.5921090,0.2427643,0.3235011,0.6970075,-32.873,-51.305,-1552.645,0.1355213,4,OK,-19.543,-48.308,-1540.441,OK,-51.893,-52.542,-1504.934,OK,-80.790,-81.747,-1466.675,OK,-92.461,-31.003,-1466.492
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196113,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.660,-13.651,-1627.336,3D Error,-19.988,30.980,-1621.159,OK,-21.742,-81.976,-1629.330,OK,-46.400,-12.454,-1624.774,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196113,1,OK,0.5922926,0.2429865,0.3231678,0.6969287,-32.863,-51.284,-1552.625,0.1249924,4,OK,-19.545,-48.310,-1540.416,OK,-51.889,-52.538,-1504.897,OK,-80.801,-81.744,-1466.702,OK,-92.455,-30.989,-1466.474
