Time,期号,条目编号,Type,Importance,Brief,Content,Publisher,SourceUri
2022.02.18烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫E:\starlink\daily\20220218-第999期.csv,999,1,0,0,20006AM号卫星首次进入轨道，轨道面19相位15,20006AM号卫星首次进入轨道，轨道面19相位15...
