Time,期号,条目编号,Type,Importance,Brief,Content,Publisher,SourceUri
2021.05.14烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫E:\starlink\daily\20210514-第719期.csv,720,0,0,0,20038AD号卫星首次进入轨道，轨道面9相位11,20038AD号卫星首次进入轨道，轨道面9相位11...
