Time,期号,条目编号,Type,Importance,Brief,Content,Publisher,SourceUri
2020.10.27烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫E:\starlink\daily\20201027-第520期.csv,521,0,0,0,19074BK号卫星首次进入轨道，轨道面11相位17,19074BK号卫星首次进入轨道，轨道面11相位17...
