Time,期号,条目编号,Type,Importance,Brief,Content,Publisher,SourceUri
2022.10.02烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫E:\starlink\daily\20221002-第1225期.csv,1226,0,0,0,20035AE号卫星首次进入轨道，轨道面49相位5,20035AE号卫星首次进入轨道，轨道面49相位5...
