Time,期号,条目编号,Type,Importance,Brief,Content,Publisher,SourceUri
2022.10.06烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫E:\starlink\daily\20221006-第1229期.csv,1230,0,0,0,20006BA号卫星首次进入轨道，轨道面15相位13,20006BA号卫星首次进入轨道，轨道面15相位13...
