Time,期号,条目编号,Type,Importance,Brief,Content,Publisher,SourceUri
2020.11.11烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫E:\starlink\daily\20201111-第535期.csv,535,1,0,0,19074AF号卫星首次进入轨道，轨道面7相位9,19074AF号卫星首次进入轨道，轨道面7相位9...
