Time,期号,条目编号,Type,Importance,Brief,Content,Publisher,SourceUri
2020.07.09烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫E:\starlink\daily\20200709-第410期.csv,411,0,0,0,20012AT号卫星首次进入轨道，轨道面39相位17,20012AT号卫星首次进入轨道，轨道面39相位17...
