Time,期号,条目编号,Type,Importance,Brief,Content,Publisher,SourceUri
2020.07.04烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫烫E:\starlink\daily\20200704-第405期.csv,405,1,0,0,20012AT号卫星首次进入轨道，轨道面39相位17,20012AT号卫星首次进入轨道，轨道面39相位17...
